id|text|is_offensive|target
87dfa4f4-841e-40db-a0c8-5df9e1b05816|Senin ben ebeni sikiyim kılıbık|1|PROFANITY
5ce10847-00e7-44df-8286-ccc70865fa2a|seni param ile satın alırım|1|INSULT
241ccdd5-edfd-43d0-a7e7-6926648f4162|bu artık devlet politikasıdır|0|OTHER
f23f2d3d-9c9b-4ff2-a4d6-d31be6a69067|Osuruklu göte arpa ekmeği bahane|1|PROFANITY
89948703-26f4-437a-9816-a961242c7b0f|kız çocuklarınıza hizmet etmeyi öğretin|1|SEXIST
08c57a6f-5363-45c9-8e54-818040168206|Kadınsa at çöpe|1|SEXIST
dfed3abd-d42f-4088-aedf-71553ec1de09|Sen git kocan gelsin|1|SEXIST
c4793e75-1841-4385-9d49-7588652519ca|götüne laleler girsin|1|PROFANITY
64e6cd7d-381a-4e7f-8705-1a2a7944dd95|sana kuvvet uygulayan yer çekimini sikeyim|1|PROFANITY
558c684f-78d5-4aa0-a2ae-6f6083db5e2f|cumhuriyetin başından bu yana nüfus yapısındaki değişmeler iktidarlar tarafından sosyal ve çoğunlukla da ekonomik kaygılarla bir sorun olarak nitelendirildi|0|OTHER
bc9e1fef-1b74-436d-9d73-2cd39af1d78e|tohumluk gübre fiyatları ortada|0|OTHER
55bedd3b-df1c-4c92-bc39-1da292fcd119|seni gidi kepçe kulak|1|INSULT
8051e1d9-0c31-4936-ac41-a48c7be8deec|Kızılderililer insan yerler|1|RACIST
b65c48f6-d7b6-4ace-b570-e277383b2f6a|Gözüm görmesin seni Pislik|1|INSULT
05607a0c-1fef-40db-8cc9-e5b1af093f80|Almanyada yerlerde bir çöp yokmuş adamlar uğraşmış aramışlar buldukları çöp de bir Türk sigara kutusuymuş|1|RACIST
172964c2-61c6-481d-a54c-616fc170d58f|yosma kadınlara benzedin|1|INSULT
18cec295-46bf-47fa-b0df-bcce1f7863ac|Savaş zanlısı Amerika heryeri işgal ediyor|1|RACIST
2d08f190-1cbc-421d-af3a-8c3f556ce47b|Denizde mantar am siki tartar|1|PROFANITY
61498037-4776-412a-b0db-302d012ae154|Gurursuz gibi mesaj atmayı düşünme|1|INSULT
9a7dfa3e-322a-4681-9be8-5a90fd105f79|Senin ben kaynananı sikeyim|1|PROFANITY
101de688-231c-463a-b614-842a994d7ef8|Bana adımın ne olduğunu sordu|1|OTHER
7246ce9c-854e-4870-a87b-dd700273e5cc|Sana göre, küfür bana göre> argo oruspuya göre iltifat.|1|PROFANITY
408333de-85d8-4c61-b4aa-bce5cd0b7532|o konuşamayacak kadar- öfkeliydi|0|OTHER
c08f93ba-8950-4a9d-9500-55db69a22182|o yetenekli bir avukattır|0|OTHER
f5cb66f2-2c56-44d0-be90-b5f49ccc0b16|kümes gibi yerde yaşıyorsun|1|INSULT
33f778ef-2edc-43f1-8e8b-e41499527274|bir kerede beceriver|1|INSULT
db88757a-bcd2-44ae-8aa8-8c77acf03d7a|Nereden buldun bu alevi kızı|1|RACIST
418907b0-ebd0-4633-b60d-25221ffe481a|Tuz olsan yemeğe ekilmezsin|1|INSULT
21e5bf4d-1561-4252-870e-5fc4def1e6d7|adam gibi adam ol|1|SEXIST
bca3a2c5-d753-46c5-8c03-dff92eeb14f6|bir gıdım beyin yok mu o kafanda?|1|INSULT
6637a48c-b28d-45d1-81aa-d229d057692a|bilgisayar destekli eğitim kişiseldir|0|OTHER
7a471940-2ea4-4db6-b797-3b6fb527bab0|senin ayakkabının tabanını sikiyim|1|PROFANITY
f36f2dd0-d887-4a79-8acb-19f73f87c9a7|Senden insanlık beklemek hatadır|1|INSULT
6d8ca85b-fafe-40cb-89c8-ff32c7aac049|hayvan gibi olmuşsun|1|INSULT
a3bb350d-58ee-486b-beda-03f72170d3ae|Herkes ondan uzak durmalıdır|1|INSULT
ed48a602-3d83-4279-a0c3-5638b1d34b5e|kimi hindu kimi yamyam kimi bilmem ne bela|1|RACIST
a30df881-8832-4a32-8065-cd89b9838f50|bir kadını eğitmek maymunun eline bıçak vermek gibidir|1|SEXIST
3d8e7fab-12cc-4dd3-b3b9-efb7b5a8eb8e|kadın aklınla işe kalkışma|1|SEXIST
e9bd8863-b19b-4e81-b5ce-6366c90aa4f8|Canın çıksın o yapılır mı|1|INSULT
dc2da378-3500-4d56-befa-716bdbea6801|Bence sen de herkes gibisin boşuna uğraşma|1|INSULT
886d0115-67e6-4f20-8cae-d3213543be53|varos hareketlerinden vazgec|1|INSULT
4d8d12a7-900b-4163-b2d1-7659f0b31b85|yavşak yavşak ne bakıyorsun|1|PROFANITY
2a62b1b8-c553-4d5b-89ca-ea8375145eac|hepimizin gözünün önüne cem yılmaz in o hali geldi çünkü|0|OTHER
c7ee03aa-1054-42ac-9825-c6dbaf7e6b15|bu ülkenin ve milletin haysiyeti zorbalıkla elimizden alınan her şeyimizi ve şehitlerimizin intikamını almak üzerine kuruludur|0|OTHER
e51d402c-a1fc-4aa4-a1e1-a44f5c889481|inek gibi çalıştın da ne oldu|1|INSULT
e1e996ad-233a-48b5-b2a2-cf23017837d1|şimdi siki tuttuk|1|PROFANITY
4de0fbc4-de5a-46e6-ac95-ffdde67a29eb|Bu gibi durumlarda hep salağa yatıyor|1|INSULT
a40c7632-3b38-4c06-bc71-27870651c17f|yerden bitme|1|INSULT
6aa08939-6fe6-4a6b-be75-5cc6a7611da3|Arap eli öpülmez|1|RACIST
41b43736-56c6-4495-91ac-9de3f80eec63|Bokumun dumanı|1|PROFANITY
d27b6504-327c-4c2a-ad7a-f8c85ad9eaba|seni hayvan eti yemiş|1|INSULT
aeab9b4e-eccf-4c1b-b6fc-5c37a11aea30|Kocası konuşurken karısına laf demek düşmez|1|SEXIST
22376531-2277-411b-9653-0e476aa6c460|mustafa keleş durak harici boş gezen ve trafiğin en yoğun olduğu kavşak ve devamında bekleyen taksiciler yüzünden zorluk çekiyoruz|0|OTHER
14d8533c-ae3e-4698-af4a-f4eb8004f685|yetistirilen sebzeler de kis ihtiyaci icindir|0|OTHER
89b8be8e-a79b-456a-938a-010e0baf8b8c|dökünce kavaklar yapraklarını bırakırım evde oyuncaklarımı|0|OTHER
28e978d8-90cd-4bd8-9795-368e1d0d9c20|içsel köpek|1|INSULT
29fd5534-fc76-4aa4-829a-4a9e350fd0cb|Bir Rus aptal değilse o Rus değildir|1|RACIST
571d84b5-bf15-4f1a-9655-6c2df7e21c66|bu sesleri rahatsız edici ama önemsiz bir gerçek olarak kabul edin ve olabildiğince yok saymayı öğrenin|0|OTHER
d913bc66-1362-4531-a3d5-3a4a8d0738ef|hatta iki ciltlik bir eserin adını gayet iyi hatırlıyordum|0|OTHER
a5c051d2-1ce7-426c-acc5-0f9a67a0f327|aile filminde oynasan korku filmine çevirirsin|1|INSULT
1085f70d-2a33-47d6-a34c-2ba88b330385|Kadınlar balık hafızalıdır|1|SEXIST
d609eab9-0912-4a63-85e6-8ce53c61413b|bu romanı anlaması zordur|0|OTHER
b4a6e368-44d0-4a24-ae92-92ffb7a291af|dağ ayısı|1|INSULT
955113bf-d270-44e0-8d7a-e5f23abbef33|ama gün gelir istediklerini alabilmek için işaret yerine asıl sözcüklere benzeterek kendilerine özgü yeni sözcükler üretirler|0|OTHER
9ff19b64-2746-44e7-8643-becccaa35646|Erkek adam renkli giyinmez|1|SEXIST
69a36794-a5f6-4893-8957-8d8f3d50ce4a|Kocaya karsi gelinmez|1|SEXIST
8abd29a7-8743-4963-9d7d-dc9cfb213d39|Beyaz ırktan insanlar daha hassas yapıdadır|1|RACIST
b183fd22-2567-4b0d-9d75-466f736f6526|Aleviyi en çok alevi sömürüyo|1|RACIST
4e547612-4bfe-4a10-9180-e141dbacefb5|ibne herif seni|1|PROFANITY
90cf7ae6-70d9-48b1-b2d7-ba554552fa0c|ağaçtan bile maşa olur da kürtten paşa falan olmaz|1|RACIST
a49a0a73-7471-4d82-bc99-db1014bf599f|Aynı domuz almanlara benziyosun|1|RACIST
76dbcfc0-bc1f-4a10-8c91-be04b3d6cbc8|kız başına dışarı çıkamazsın|1|SEXIST
11b83167-0f7a-493a-a28e-be1cccae2296|sanki insanlığı sen kurtardın|1|INSULT
a6741c1e-bd04-4fa1-8177-aa775590b5f8|nicin sinirleniyorsun turk gibi|1|RACIST
072a8dff-868d-44ba-b255-d9e9ff39d451|kart karı|1|INSULT
277a55a0-eb12-4c8c-bf7c-8aa285516d8d|dağ köyü olarak nitelendirilmektedir|0|OTHER
15beb953-c6d6-4c4c-b0b2-37015dc5c09b|Bile bile aşka kafa tutuyor.|1|OTHER
eff9f40c-7201-4daa-82de-be8fead66b76|suriyeliler- aklıma gelince kusasım geliyor|1|RACIST
837858da-7252-48aa-acca-7aecccac334b|ama başka çarem yok|0|OTHER
be5ac798-8eaf-4874-9f83-bc1f061abff9|gavat mısın karını nasıl gezdiriyorsun|1|INSULT
2438bb4e-142d-452d-91b2-dd52e7359289|bugün türbenin önü ve medrese park olarak düzenlenmiştir|0|OTHER
c182f48b-1414-4cb1-b788-f72aaadd607d|çeşitli gecelerde bağlama çalıp türkü söylüyordum|0|OTHER
1936a710-25f9-4b78-bb71-7e5e6af8317d|eylül boyunca seçmeler yapıyoruz|0|OTHER
8fe7477d-20d8-4609-81e7-d8d816e83d1d|agzin bulasik gibi kokuyor|1|INSULT
77586cca-2fbc-45ce-9fb2-0a971e899bc8|güzel bir fikir buldum|0|OTHER
a01731f3-4afc-4c1f-88e4-f93f3c1572e5|Bedava internet olsan baglatmam seni|1|INSULT
ad51f3f3-bc32-4305-92bd-60ea0bf4877c|damızlık boğa gibisin|1|INSULT
6b8317b4-1517-471a-bb31-8828379abff0|Dünyada en çok ırkçılığa uğrayan millet Yahudilerdir|1|RACIST
16fad581-a2a7-4122-909d-ae59604e86b2|van halkı huzur istiyor|0|OTHER
d28f4980-0ee5-4b75-bd0b-d70300d8e9ac|üçüncü adam önden gidiyordu|0|OTHER
23d6a4b3-b647-4f53-9103-a5b7c04f8d73|van evleri klasik doğu mimarisi ile benzerlikler taşımasına rağmen yeraltı sığınakları ile onlardan ayrılır|0|OTHER
39656f8b-b5fd-4d0e-9203-0c41119e7118|Çin dünyada zulmün kol gezdiği bir başka coğrafyadır|1|RACIST
9e23d756-731f-4767-98fe-482de7f1223c|bir Türk dünyaya bedeldir yanında kürt olmazsa|1|RACIST
f1e19a57-9f69-4737-9bf1-6434654a24de|Götveren adamlar sürtük bir fahişedir|1|PROFANITY
fe59016d-be14-482d-abb5-0bf6d0f43b24|çinliler çok pis boğaz|1|RACIST
696a96e3-abb8-4f16-b7a1-12d1a44bdd5c|Sen ne anlarsın Türko|1|RACIST
502e14b7-bb41-49c9-bcce-855f159bd4fb|Oğlan anası kapı arkası kız anası minder kabası|1|SEXIST
22ad079a-a98d-4f44-98ff-2ecd5dec3928|cibiliyeti bozuk|1|INSULT
1a55df57-265a-4d29-929b-23a4bd552e74|Adada yanıma alacağım 3 şeyden biri sen asla olamazsın|1|INSULT
ab0f81d8-a370-481d-a460-1e8f67b32bdd|Pis Zenciler bize kabadıyı gibi davrandı|1|RACIST
959ce067-c64e-4df8-a2a4-d1b8d9838774|At yarrağına konmuş kelebek suratlı orospu evladı|1|PROFANITY
321e15aa-e686-48cc-ba33-3c26406d3294|kadın dediğin cilveli olacak|1|SEXIST
82155d05-d38e-48af-ae59-31e01e81e6a8|herkes sakız çiğner ama çingene kızı tadını çıkarır|1|RACIST
ae7679b5-db35-4dd8-af12-45894f3d0180|müslüman oyunculara yapılan faulleri hakem gözardı ediyor|1|RACIST
ca2b804f-bb69-4f39-a1ad-f6a29161463e|tipinde hayır yok|1|INSULT
9c1a038f-0e2d-4252-8f01-7789dd7cfb9d|kesin aday olacak diyordu|0|OTHER
cee07e53-523f-487b-b6cb-c7f0d505ddfa|nüfusumuza eşit bir sayı|0|OTHER
108e2df5-a9bc-4b75-81e1-79db3fb91429|Hayatımdan çıkaan herkesin anasının amına kadar yolu var|1|PROFANITY
b61bdcab-70d6-4de4-a054-64b5f829a12c|mutlu aile pikniğe gidecek|0|OTHER
9566f2fa-c416-4be1-bbab-4f929c00efb2|sen nasıl bie mahlukatsın böyle|1|INSULT
6ea8bc9f-dbd8-4486-8199-e0c00acbbc85|Japonlar> gibi& sarı benizli|1|RACIST
16a77aaf-f85f-49c0-9630-c6afaec34f00|angut adamın tekisin|1|INSULT
96ddf5cb-b87e-4019-b423-dea67339f8ff|erkek dediğin ev işi yapmaz|1|SEXIST
a8193797-f66f-4ed4-a4de-4c88c1209998|sinfak ederim böyle düzenide ve yeride|1|INSULT
d96b305f-4212-4b7d-aa5c-8ef0609e18ae|erkekler orman kesim ve çekim işlerinde çalışırlardı|0|OTHER
01ebdc6e-f6eb-42da-87b0-da8f68febd09|baksana çingenenin mahkemeye gidişi gibi|1|RACIST
7e36c58c-d668-436a-a8f3-d5cc2af731a3|Senin gibi biriyle çalışılmaz|1|INSULT
a844ecad-1ecc-4d8a-9484-7609d2daee99|ben senin ağzına sıçayım|1|PROFANITY
9f8e1dd6-7a12-4496-95f7-8eb3c62d675a|götünü balkon tellerine asar 3000 feetten amına dalarım|1|PROFANITY
f0decb01-eb30-425c-aef3-fc9fa2c2110a|genellikle şiddetli bel ağrısı ve bacağa yayılan ağrıyla ortaya çıkar|0|OTHER
7a4d3e7e-dea6-48d4-b746-9722b3723aaa|hasta mısın kızım sen|1|INSULT
33d91d23-452c-445b-a5c2-83a9d702fb6f|zuhriyetsiz olmusssun|1|INSULT
593c2012-907b-4506-a05d-e939e4cec803|kadın kendini gelecekteki kocası için saklamalıdır|1|SEXIST
b167cd15-c188-4c7e-b4ca-c4163b2c327b|yunanlar şerefsizdir|1|RACIST
bfe2f12b-d3ef-4ba6-899a-e84878d30c09|abin görmesin kız başına dolaştığını|1|SEXIST
505ee54d-e4cf-4c45-bd69-05fd2f2d3896|aynı mal bakışları gördüm onda|1|INSULT
e0b34de0-f41f-4755-8e93-ebef820dbecf|havanın olduğu her yerde varız diyen şahin bölümün araştırma alanlarının diğer alanlar gibi mekanik değil dinamik olduğunun altını çizdi|0|OTHER
5458e409-9d9d-49d6-8a3c-c15cd0eff09d|Sen sus kız kısmısı karışmaz|1|SEXIST
6f4ed238-cef8-47aa-826f-a50b6d160e4f|Minnacık boyunla bana mı sataşıyorsun?|1|INSULT
a2b7ccfd-c388-470b-8b03-4de46c272f9d|Ruslar ahlaksızdır|1|RACIST
fc15913a-a526-427e-a0e5-04e99e0a5c68|Adam bizi dolandırdı Sikti attı orospu çocuğu|1|PROFANITY
36e98cf4-381f-4631-9505-86c019a65a69|sorunu çözmeyi kolay buldum|0|OTHER
287681aa-f589-4134-868e-f4e219fe5702|Fahişe çok çok mutsuz zorla girilen bu yoldan çikmakta çok zor kuşkusuz|1|PROFANITY
550aa434-5412-4575-a979-8d059625f333|sen ancak benim sikime osurursun|1|PROFANITY
679d43e4-4331-43f8-a4a4-fb0aa3f33499|kadınların zayıflıkları çoktur|1|SEXIST
10a91126-7df6-4a88-8ea6-b17b7d7e29a6|iyi bir vejetaryen olamayacak kadar çok yarak yedim|1|PROFANITY
f6565b8d-3476-48fb-b0f3-d9250ca5c380|öte yandan davanın şu an temyiz aşamasında olduğu öğrenildi|0|OTHER
465522e5-efa4-439b-84a4-ae812445e91d|herkes kendi ırkıyla ürerse melez sorununu çözeriz|1|RACIST
596bd6c7-75c9-4abc-998a-dc92bca1bff1|onu kimseye asla anlatmayayım|0|OTHER
d08e50d4-2ff2-459a-b3cf-f67a258642cf|beyinsiz misin|1|INSULT
8b6fe051-b183-46af-a2bb-8ba391329c98|bütün bu sayılan bilimlerin tıpla pek bir ilişkisi yoktur onunla yalnız psikanaliz aracılığıyla bir bağlantı içindedir|0|OTHER
fdacea9f-8205-478a-9316-fe9877c44bd1|Ukranyalılar rusların köylü versiyonu diyebiliriz|1|RACIST
1ce368a9-e5ab-4a0c-a072-fd342d7dba00|ayrıca şehir genelinde yüzlerce ticari taksi de hizmet vermektedir|0|OTHER
1452ec5d-82de-41e0-92f9-96592cb08af6|Paçavra gibi seni attı bir köşeye|1|INSULT
eaf78877-87c0-456c-a271-f110ebe62f64|çok bol olmasa da kaynak suları mevcuttur|0|OTHER
ca7f4307-c5f8-44e1-a2c8-4bd50d7e7922|erkeğin mufakta işi ne|1|SEXIST
330caf9d-a4f0-4049-a735-7f80acac289c|Sana tahammülüm kalmadı siktir git bi zahmet|1|PROFANITY
9955d4d1-aa87-413d-9868-74b2614c5ba0|Hayatında bir kere olsun işe yara.|1|INSULT
86b45b66-375a-4217-8c4f-33e561afc383|zeynep kıvılcım zeynep hanım son derece ilgili samimi ve başarılı biridir|0|OTHER
6559d6fc-d438-450a-a025-7c5d251dc474|ama siz küçüksünüz çölleri denizleri geçemezsiniz|0|OTHER
e0fa58c8-ddf1-4801-8ee0-26b77c6271d5|tüm bu toplanma yola koyulma uçma faslı dört saat sürüyor|0|OTHER
922f13c9-92c7-4a61-8e1c-ea700135af48|amın yırtılana kadar konuşma|1|PROFANITY
012c1d2a-aaad-415a-9800-3a33a1990803|"Hatun alırsan zenginden al parana para katar yer alırsan dere kenarından al yerine yer
 katar"|1|SEXIST
cf23142d-48f6-4c31-86dd-8fdce68aaceb|Kadınlar fazla akıllı davranamazlar|1|SEXIST
b8b6c3fe-1448-4484-9069-5453ed87ecbd|Alevi ile bizler çok farklıyız|1|RACIST
cd3554d6-5862-4a44-beca-c2d873b0faa0|Fahişelik mesleğiydi ama o da bir can taşıyordu sermayesi vücudu dünyada en son umudu|1|PROFANITY
947d3c87-b804-47d6-85a7-783e4dc071db|Suratıma bakar mısın Arap gibi oldum|1|RACIST
d75329ca-6352-479a-8bce-945b6b187ac5|bu cihaz merdiven tırmanma koşu bandı ve egzersiz bisikletlerini tek bir alette birleştiren bir cihazdır|0|OTHER
d2b590e0-af2b-4170-999a-84c81ce07204|gavura yemek yedirmek günahtır|1|RACIST
1b0a0599-f562-45bd-81df-1d024ebb7a1e|ve kısa zamanda tüm bu gelişimleri siz gerçekleştirdiniz hepiniz çok gençsiniz|0|OTHER
5b5b4a04-7b35-4589-859b-852eddbc0e71|çingeneler gibi oturmadın yerinde|1|RACIST
5f8626fb-559e-4a93-b441-e39b025fbc02|ayrıca komisyon gerektiğinde uzman kişilerin bilgisine başvurabilir|0|OTHER
cd306e4a-bca2-4b80-9ca9-1fb444a505bf|ciğerine sokam yolunu, sikem|1|PROFANITY
c4245956-4207-42bd-8579-65a740a5e7bb|Ben bişey yapmasın demiyorum ama o kız yani|1|SEXIST
a2208d56-ecf5-4344-b2d2-d5cdaa37f800|madara suratlı|1|INSULT
298a9275-67d1-4f08-807b-ba4c73da9372|istemiyorum dedim sana çingene gibi ısrar edip durma|1|RACIST
5184f212-86c2-469a-a752-5294aad97789|kokuşmuş zihniyetinle baş başa kal|1|INSULT
5bc3bc7a-7ee2-47ba-ae9b-3d5425f9b8f2|paraya düşkünlüğü ile sarı Yahudilere benziyordu|1|RACIST
917df2b9-68e2-430f-b248-3df3802df1dc|Erkekliğine yediremedi|1|SEXIST
a031c6e0-6442-489f-a3e8-5d08d5640bbb|Gavur uşağı haydut kansız Ermeni dölleri|1|RACIST
23100b45-9919-4e90-88ad-1632af29fe6b|seni bir sikerim annen bile tanimaz|1|PROFANITY
d9b3bc3c-0cc9-4764-93d1-3d2687717d3b|Biz ırkçı değiliz ama enayi de değiliz bu misafirlik fazla uzadı|1|RACIST
f59475a4-af90-41cc-be09-d922ad7d9d3a|Kan emici Avrupanın kaynakları tükeniyor|1|RACIST
562326b0-bbc2-4491-b69f-d6aa29c3201c|kızı kendine göre bırakırsan ya davulcuya ya zurnacıya varır|1|SEXIST
ab3dda67-4ba0-4145-b1f4-b2442ce723c4|ve terörle mücadelede tek yöntem buymuş gibi sunularak kamuoyu bu yapay gündem üzerinde tartışmaya başlamıştır|0|OTHER
46cc878c-6221-4627-836b-334f626c657c|karakter meselesi sen anlamazsın|1|INSULT
1d16dee9-08f7-426d-9037-8704aa239730|kadının sırtından sopayı karnından sıpayı eksik etmeyeceksin|1|SEXIST
e1378702-793a-422f-8839-83258a1008c6|götüne zaman tüneli girsin|1|PROFANITY
7dda3cc6-3599-4597-9ec3-67763c8abe0a|ülkemizde doğum ve süt izinlerini gündeme getirme ve düzeltmeyi planlama sesimizi devletimize duyurma zamanı|0|OTHER
9821e2bc-6931-40e1-aa02-87016e6eaa6b|güneşte yanmış arap daşağı gibi olmuş|1|RACIST
6064b04e-7ed6-48f3-904f-bbecdb381182|soy erkekten gelir|1|SEXIST
5b9a1e17-4ab9-4d4c-a341-cfeceb7a4493|o kaşlarının ortasını sikiyim|1|PROFANITY
9d5c2f94-ae1e-44df-893d-7f59d0ebedd6|gavurun amı gibi yanıyoruz|1|PROFANITY
68d62611-4b2a-40d6-b320-a2e7b13fe6af|Çekirge gibi oradan oraya hoplayıp zıplama|1|INSULT
351f2023-e7be-45a0-ad80-6189860015f4|Erkek karınca gibi toplar kadın tavuk gibi saçar|1|SEXIST
6511b3fd-4d5f-4af0-b957-630fcc1c61dc|Kendini şirret kadından koru iyi olanına hiç güvenme|1|SEXIST
af21fb8d-b724-4cd9-aa83-f3fced40726c|ananın amına çam ağacı dikerim|1|PROFANITY
3ca590db-f1d7-467c-8aa7-e5058531da01|Dağdan inme yörük ne bilir bayramı|1|RACIST
c21e4bf2-6a13-48db-954e-4e14687d3f30|mary tom kadar uzundur|0|OTHER
f1cd79c5-09ce-4cc4-93dd-14b52bedadad|Hey budala burdayız|1|INSULT
9aac98fa-f197-4409-8c20-29a48bfff910|emeği geçen tüm mesai arkadaşlarıma ve genç kardeşlerimize teşekkür ediyorum|0|OTHER
48b6fa24-6053-4331-a6c3-1d5a00a336d8|kapat çeneni ve otur köpek|1|INSULT
23a8c6b0-67aa-437f-af38-0b3693178a63|afgan kadınları sakallı oluyor arkadaşlar|1|RACIST
f20edb93-7add-4f1a-9d1b-bae4d9f0e0ee|Bir Türk gibi bencil|1|RACIST
8309a535-99bf-4209-9d9b-c70081d17d8f|Çöp sandım sen kokuyormuşsun|1|INSULT
321129f5-ce5a-4415-9196-86815b5c127b|mültecilerle aynı havayı solumak istemiyorum|1|RACIST
cdf90010-2a11-412a-997d-e989f016c09a|Zenci mahallesinde beyaz göremezsin|1|RACIST
282dea0e-bceb-4d33-9b2e-c1d648953016|suyu kirletmemek daha ucuzdur|0|OTHER
778e440f-c4aa-4035-94a1-a3fb3d2b91d6|kim seninle arkadaş olmaz ister ki|1|INSULT
d67b98cd-8da1-448a-9ba1-90c31a9a1108|matematik dersi boyunca uyuyakaldım|0|OTHER
3e9d91f3-02df-47b6-be43-9c4c8e305d5d|O düdük ananın amına girsin|1|PROFANITY
d3f89e1c-1df0-4e47-8bee-b2109c858efc|senin güttüğün koyun kadar benim çoban sikmişliğim var|1|PROFANITY
561b2cb5-7894-4009-8b19-859e24ed669c|sokayım yapacağın işe|1|PROFANITY
168c1c5e-80ee-4a0a-b6f3-760202ee8c9e|bugününden memnun olan ise hemen hiç yok gibi|0|OTHER
5a265728-cfb5-4472-ba56-081c33346eda|Bu laflar boy boy siksin seni vahşi kovboy|1|PROFANITY
c3b3f5ea-fdd6-433b-854a-fb2572a2c2f7|adamın son iki harfisin|1|PROFANITY
42852e08-c93b-41ab-83a8-0095d1f561af|güzel bir gün için dört paket öneriliyor bize|0|OTHER
2770e886-3508-4b0a-8f74-d718afb36865|Zenciler daha güçlü olduklarından kaynaklı hispanikleri eziyorlar|1|RACIST
9c1e68a5-5208-4a77-a2cb-27d99297ca9d|hindiyi brokoliyi ve soğanlı mantarı ekleyin|0|OTHER
76ff56cd-55c4-44ba-827c-3e01fa177942|sahte polis yakayı ele verdi|0|OTHER
238032a7-7d1e-400c-bd06-2b07281d7e93|başka türlü yapamam ben burada yaşıyorum|0|OTHER
207f25d1-46ba-42d6-9452-870c558f7da8|hiç mi kafan çalışmıyor|1|INSULT
e41a7837-b70a-4d50-8263-fcb089e602ed|Karı gibi araba kullanma|1|SEXIST
a27dc3bb-72ef-4d76-9ebf-7ddd0bb256ae|ıhlamurdan odun olmaz beslemeden kadın olmaz|1|SEXIST
a198afc6-53f3-4102-b3b0-58208ea78652|eski amla yeni sefa sürüyor|1|PROFANITY
85e044fa-c321-47b5-b527-8fa13b32b06f|her seye sifirdan basladik|0|OTHER
5daaea0f-4c83-43a0-b146-d9f75f4e4e68|mars aslan burcu geçişini ben sizler açısından gayet önemli bir dönem olarak görüyorum|0|OTHER
f60c72ef-b3b4-4cff-9003-4cee528a3c99|karı gibi kıvırtma oğlum|1|SEXIST
bd069d5c-931a-4996-a0df-56e77ff0cdae|erkeklerde doktorluk yapabilir|1|SEXIST
1b827ef7-1104-4025-abfb-a930852dbc27|kadınsız eve ev mi denir|1|SEXIST
43aedffd-d61c-4b6c-a466-60d1b46a987c|rumlar sevilmez|1|RACIST
661fb42c-732b-486a-9175-82e22faf0c16|İyilik yaramıyor sikin belasını|1|PROFANITY
336f5615-9fbb-41df-a84a-b769bc59bff0|Anlamıyosun hiçbirşey ne yapıyım ki sana daha|1|INSULT
ac7f6461-0064-48ba-8d47-bfbb6b9f31ce|Alçaksın gözümden kaybol|1|INSULT
58604f7c-85d4-49fd-ad7a-ab766c06df02|şimdi bana yardım et|0|OTHER
57d763ab-3d7a-400f-b3cd-300fd6317f7e|çünkü bunlar sadece sivri fikirlerden ibaret değiller bunlar için epeyce derine inmeniz gerekli|0|OTHER
47d87e9e-f4c1-4c06-97ab-1dd49bcc981b|Saçların çok çirkin|1|INSULT
77e57a79-d932-4d56-9022-4db8e663654a|Rallici kadın olamaz|1|SEXIST
6427d1e3-fe42-4218-916c-e7ab9c0bf72b|karı gibi oynama benimle|1|SEXIST
0289a079-309a-4343-bc7b-c17940782ea2|Seni küçükken eşşekler tepmiş galiba anırıp durma|1|INSULT
41dc37b4-355e-4b42-a715-1f4d7055b3d2|yarrak antenli|1|PROFANITY
886f5c01-c216-4e99-bdec-43f1fec62b12|topal eşek gibi yürüyorsun|1|INSULT
c2747ab1-1634-43f0-ae4a-cfeb283955ec|boş teneke gibisin çok ses çıkarıyorsun|1|INSULT
ea3ffc0a-9ce7-443e-9099-6e6a6df69394|ancak talepte artış oldu|0|OTHER
e03f262f-fc9a-44dd-85ce-67f8905318ed|laz insana he de geç|1|RACIST
c81581ef-9b1b-4b5c-83c5-c6fb5352a4f5|Her şeye papağan gibi yorum yapma|1|INSULT
fc52fa3c-fec5-41ce-abaf-e185faee1473|Utanmaz gelmiş bi de sen kimsin diyor|1|INSULT
bc7e0a81-b4a3-4aa6-922f-4ac79e521c53|peki bizler nelerden etkileniyoruz|0|OTHER
6260ca84-3f9e-4d39-95c3-02e132a180f8|İffet- sahibi, bir kadın ile evlenmeni< istiyorlar|1|SEXIST
2cf08f98-2144-44b5-9a62-66848abf2ca7|densiz devenin kuyruğu deh demeden sallanır arsız avradın amcığı haftada bir kıllanır|1|PROFANITY
2131c101-8600-4f23-862b-0fb7cb18223b|seni sivasın ayazındavazelinsiz sikerim|1|PROFANITY
c7b918e1-c4fb-42d8-b4c6-341fdbe0cd4c|tam tersine bu kahvenin kullandığından farkı olmadığı ya da daha kötü olduğu kararını da verebilir|0|OTHER
3e758451-93f6-4aa4-ac2e-fd3c338117dd|seni babana müjdeleyeni sikeyim|1|PROFANITY
aef4d622-ebdd-4528-b75c-dc974c512ae2|o bölge hasar görünce yüzleri tanıma kabiliyetini kaybediyorsunuz değil mi|0|OTHER
5dd073d4-2acc-4244-85b9-5651c701c28e|etinden korkanın kemiğini sikeyim>|1|PROFANITY
b045f658-4d38-47cb-945c-5bd037c26729|bu senin birliğin mi|0|OTHER
cd6641a6-3d19-4c7f-903d-8b7927fb3699|cok bilmis|1|INSULT
